"SOURCE_FAMILY","AUTHORITY_ROLE","CATEGORY","FILE_NAME","FULL_PATH","SIZE_BYTES","EXACT_AUTHORITY_ANCHOR"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_FULL_EXECUTION_BOUNDARY.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\00_FULL_EXECUTION_BOUNDARY.txt","659","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_PREFLIGHT_FREEZE_RECORD.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00_PREFLIGHT_FREEZE_RECORD.txt","701","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_PREFLIGHT_FREEZE_SHA256.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00_PREFLIGHT_FREEZE_SHA256.csv","967","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_RUNNER_SHA256.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00_RUNNER_SHA256.txt","66","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00D_PREFLIGHT_SUMMARY.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00D_PREFLIGHT_SUMMARY.json","402","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","03_FROZEN_SPECIFICATION.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\03_FROZEN_SPECIFICATION.json","5888","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","04_FROZEN_SPECIFICATION_SHA256.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\04_FROZEN_SPECIFICATION_SHA256.txt","66","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","05_FROZEN_PROMPTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\05_FROZEN_PROMPTS.csv","7879757","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","14_CONTROL_MATCH_AUDIT.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\14_CONTROL_MATCH_AUDIT.csv","185162","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","19_SOURCE_PROVENANCE.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\19_SOURCE_PROVENANCE.csv","994","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","26_NATIVE_FROZEN_PROMPTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\26_NATIVE_FROZEN_PROMPTS.csv","165400","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_A_V12_R_PREREGISTERED_PROTOCOL.md","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\WF1_A_V12_R_PREREGISTERED_PROTOCOL.md","7147","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_A_V12_R_PREREGISTRATION.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\WF1_A_V12_R_PREREGISTRATION.json","1490","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","README_NEXT_STEP.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\README_NEXT_STEP.txt","402","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_B_EXPERIMENT_ROOT.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\00_CONTROL\WF1_B_EXPERIMENT_ROOT.txt","796","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_B_EXTERNAL_POPULATION_PREREGISTRATION.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\01_PROTOCOL\WF1_B_EXTERNAL_POPULATION_PREREGISTRATION.txt","1593","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_B_FRESH_CONFIRMATION_SELECTED_SHARDS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\01_PROTOCOL\WF1_B_FRESH_CONFIRMATION_SELECTED_SHARDS.csv","909","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_B_FRESH_CONFIRMATION_SELECTION.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\01_PROTOCOL\WF1_B_FRESH_CONFIRMATION_SELECTION.txt","382","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_B_FRESH_SELECTION_CORRECTION.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\01_PROTOCOL\WF1_B_FRESH_SELECTION_CORRECTION.txt","515","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WF1_B_FRESH_SHARD_14_FREEZE.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\01_PROTOCOL\WF1_B_FRESH_SHARD_14_FREEZE.txt","564","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00014-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\FRESH_CONFIRMATION\train-00014-of-00086.parquet","168003355","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00007-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00007-of-00086.parquet","119347100","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00022-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00022-of-00086.parquet","138085341","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00041-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00041-of-00086.parquet","85601395","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00049-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00049-of-00086.parquet","103170595","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00051-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00051-of-00086.parquet","156188404","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00052-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00052-of-00086.parquet","217887036","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00054-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00054-of-00086.parquet","190323883","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00080-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00080-of-00086.parquet","186001659","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","train-00085-of-00086.parquet","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00085-of-00086.parquet","496266956","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","00_POST_WF1A_SIGNATURE_FREEZE.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\00_POST_WF1A_SIGNATURE_FREEZE.json","3277","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","01_SIGNATURE_FREEZE_SHA256.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\01_SIGNATURE_FREEZE_SHA256.csv","2287","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","02_SIGNATURE_FREEZE_RECORD.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\02_SIGNATURE_FREEZE_RECORD.txt","759","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","09_PRIMARY_CONTRASTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\09_PRIMARY_CONTRASTS.csv","4199","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","11_GRAPH_CLASSIFIERS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\11_GRAPH_CLASSIFIERS.csv","363","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","12_SURFACE_INVARIANCE_TESTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\12_SURFACE_INVARIANCE_TESTS.csv","1321","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","16_FINAL_SUMMARY.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\16_FINAL_SUMMARY.json","1674","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","24_EDGE_CAUSAL_MAP.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24_EDGE_CAUSAL_MAP.csv","8706","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","24A_EDGE_REPLICATION.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24A_EDGE_REPLICATION.csv","2149","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","25_OPERATOR_FIDELITY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25_OPERATOR_FIDELITY.csv","4114","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","25A_OPERATOR_MANIPULATION_CHECKS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25A_OPERATOR_MANIPULATION_CHECKS.csv","3140","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","28_MODEL_NATIVE_SUMMARY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\28_MODEL_NATIVE_SUMMARY.csv","8487","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","09_PRIMARY_CONTRASTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\09_PRIMARY_CONTRASTS.csv","4207","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","11_GRAPH_CLASSIFIERS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\11_GRAPH_CLASSIFIERS.csv","361","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","12_SURFACE_INVARIANCE_TESTS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\12_SURFACE_INVARIANCE_TESTS.csv","1312","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","16_FINAL_SUMMARY.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\16_FINAL_SUMMARY.json","1675","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","24_EDGE_CAUSAL_MAP.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24_EDGE_CAUSAL_MAP.csv","8698","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","24A_EDGE_REPLICATION.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24A_EDGE_REPLICATION.csv","2147","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","25_OPERATOR_FIDELITY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25_OPERATOR_FIDELITY.csv","4102","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","25A_OPERATOR_MANIPULATION_CHECKS.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25A_OPERATOR_MANIPULATION_CHECKS.csv","3141","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","28_MODEL_NATIVE_SUMMARY.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\28_MODEL_NATIVE_SUMMARY.csv","8437","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","F2_B_FROZEN_SPEC.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\F2_B_FROZEN_SPEC.json","1572","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","PARITY_EXPECTED_V2.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_EXPECTED_V2.csv","8909","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","PARITY_FIXTURES.jsonl","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_FIXTURES.jsonl","2175259","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WINDOW_PARITY_FIXTURE.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW_PARITY_FIXTURE.json","94422","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WINDOW12_PARITY_EXPECTED.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW12_PARITY_EXPECTED.csv","1801","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WINDOW8_PARITY_EXPECTED.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW8_PARITY_EXPECTED.csv","1722","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","JOINT_MULTILAYER_V2.joblib","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\JOINT_MULTILAYER_V2.joblib","5117","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","OPERATOR_RELATIONAL_V2.joblib","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\OPERATOR_RELATIONAL_V2.joblib","3725","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","R1_COMPATIBLE.joblib","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\R1_COMPATIBLE.joblib","2333","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","SURFACE_FREE.joblib","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\SURFACE_FREE.joblib","2989","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WINDOW12_DETERMINISTIC_V2.joblib","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\WINDOW12_DETERMINISTIC_V2.joblib","4093","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","WINDOW8_DETERMINISTIC_V2.joblib","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\WINDOW8_DETERMINISTIC_V2.joblib","4077","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","README.txt","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\README.txt","743","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","BR1_LATER_HOLD_POS_FEATURES.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\BR1_LATER_HOLD_POS_FEATURES.csv","188434","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","EARLY_NEG_V2_FEATURES.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_NEG_V2_FEATURES.csv","93038","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","EARLY_POS_V2_FEATURES.csv","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_POS_V2_FEATURES.csv","54865","False"
"WF1-A","CORRECTIVE_EXPERIMENT_ROOT","RELATIONAL_TOPOLOGICAL","F2_BR2_FROZEN_SPEC.json","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\F2_BR2_FROZEN_SPEC.json","8369","False"
