"TYPE","ID","SOURCE_FILE","DESTINATION_FILE","SIZE_BYTES","SHA256","COPY_VERIFIED"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\811cace37d3b21e337cc4659.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\811cace37d3b21e337cc4659.json","3389","6f107372269023947f755cba1dddd11501aedc150ab42acc00c80abe3e821023","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\811e3f9629d5891bae76bea7.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\811e3f9629d5891bae76bea7.json","1826","3e6fae659c255cfd454c7096d66db4475c059a75b5b10dc4149226cbe0efcea9","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\825a023dd34b12a3ab762f89.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\825a023dd34b12a3ab762f89.json","1982","81dee6a9c9510f436951c4ba95284ac426da15087e2bd0e976252af13755ee0a","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\827ca1d392938104c42018aa.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\827ca1d392938104c42018aa.json","1982","bcba09f9c57d39d1cf7011537278d86298facc85a31d34a7a8d864c64c73c166","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\82ddf92b4cdcd139f37fcbe1.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\82ddf92b4cdcd139f37fcbe1.json","1753","445af498e217b7c29b7a4ea677502c8814683557a7baee3f5e78f5c82a7612a6","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\83051e1223119afb7737b502.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\83051e1223119afb7737b502.json","1982","77f5321a8f3f8627f663b73d7bc483eed5001899a64263909364110e307bfe83","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\832bfc4f3734571852f2a1b6.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\832bfc4f3734571852f2a1b6.json","1841","090317a36a464f69ae201f68a82488e5453f916b361b9071689303e69675282b","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\835e54dbadde08504975a3f0.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\835e54dbadde08504975a3f0.json","1835","a42e80950abb7ce32a3a1b244f8634dc237f85bf79e56d86a42a2d8d57d28074","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\83902b36d70f5a5a06dd6f5f.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\83902b36d70f5a5a06dd6f5f.json","1995","35602067c8905dde6958f64f61ceb517a5e4ea07f1ce0f8e8f48f2a0a09bb9a3","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8390629be4d48a68a2c32742.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8390629be4d48a68a2c32742.json","3374","661bbcad9b581aa5e0c5e1bbc0e611b9d2bdff0b22858090ed2aabf3c79421cf","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\83a3fed2cecc5007ac026ad1.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\83a3fed2cecc5007ac026ad1.json","3374","7bc6f656b5ad2d7eb991c1365400d9cc526103caba3299b0944f97939943cc19","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\83c61e8a5b0e70829dd07398.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\83c61e8a5b0e70829dd07398.json","3374","d7340aad3ae92f940e4c5b818a0b74ab0c6be19a3538fe4433ea2820144739e9","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\84175f9efe32def35ad0284b.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\84175f9efe32def35ad0284b.json","1983","01c5ea5c48995a06f121a288d1683a36fd66a24f72c23258f1d7f338e35a95f1","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\845ac3f42f6d06aecb53a260.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\845ac3f42f6d06aecb53a260.json","1992","660ebb600b87e8d11e46f27e05087c12602c9e82a7112b9aa3ccf15eb87f6074","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\84dfd8ba7faf8091513820d3.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\84dfd8ba7faf8091513820d3.json","3374","8e72a92d26a451cc58bd115e6e2bed413f6143ccb543b76926b55fc252d98254","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\856380a5c5a24e3050eec0da.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\856380a5c5a24e3050eec0da.json","1767","a9a635345c92ffa100d10e672d5060e3438f0076d05d8d786bbdcc987268fd78","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\85a4ec7b6005960d786dc66d.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\85a4ec7b6005960d786dc66d.json","1981","2212605342d2950bdcfd67d8b2e91849e31d3feecfd11649c13c33a1d39fe0f0","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\85aa30132c3cdfae5ba94e18.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\85aa30132c3cdfae5ba94e18.json","3376","cd698bbceb05e09fb342555a2ed470649c6a6379bac62fa071ba2be52b728002","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\85e6c7027f8c7d56f3013816.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\85e6c7027f8c7d56f3013816.json","1995","225129e365bae32b4c38e647c39f314f9d978a0ec8d844d6197ef05cfd496b38","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\85ebbe8d2f2531f866a57055.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\85ebbe8d2f2531f866a57055.json","1981","c343bce44ac346ed22e75376eef97c903cc349a3f57311083f8e0640c2e4fcb9","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\864a28bc2f117a17e249013b.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\864a28bc2f117a17e249013b.json","1827","13c6fb4ee913c6e2711a7285b2a0ea589780d546f09bfb189c14d084968d0d8e","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\869731330c85049c18383c4c.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\869731330c85049c18383c4c.json","1981","cec80fbd05c0355ffb420bc6ebd7d362776858825597784f31cdf1578737db4e","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\870d674cae629dba51f008d7.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\870d674cae629dba51f008d7.json","3374","1299ac8e101fb003ecb8087cd52c7813cafac708cee5ab95bd40f05c2bc51d67","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8718b4dbdba54db0cc554838.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8718b4dbdba54db0cc554838.json","1981","a4ba8108bc0474fa9310cb9dba243d52c5e259926777ea51e06ed0c75c137bbd","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\87419c3bd9a5607836d9ea1e.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\87419c3bd9a5607836d9ea1e.json","3374","d93a4469dacb5fbe81a73e484b0d15aa8d99e2037c65159b55086f275f3b19ba","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8742f0402e930a6713006e7a.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8742f0402e930a6713006e7a.json","1826","73d996765ab0f611b20c122ee820e48c26067291d5a2645d13ef7c0b5d206321","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\879e102550fb36b612b16c86.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\879e102550fb36b612b16c86.json","3389","8cd07ee1c94db590f3b10d8d3a6496c073c72a2dff0e00540c915e8449ce2773","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8834ab65d61d7869f00edb4a.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8834ab65d61d7869f00edb4a.json","3374","f4bb805229f2e64d1b85c79cdb093749be5158cd577c1de2d37d03f4dd431403","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\883fd6ffae575a8203ad9ba7.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\883fd6ffae575a8203ad9ba7.json","1759","6ec5a1cade568aaaf4ec5ab37fcf1aecbf608075d53e891a1c34c810a30675fc","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\88615976805e0a344acdc491.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\88615976805e0a344acdc491.json","1981","f13700593569d37eba30cb1c9575eb8021e76ad3c9f28af14ab14fd1e31f0b83","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\88aeb35e24c458e2fc8fbdfc.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\88aeb35e24c458e2fc8fbdfc.json","1981","ba95da64717289c8ee627688615cbfe2a6617b873ac03e8ec2a9a46ba9abf999","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\88cebb852ed40ffb6f139f61.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\88cebb852ed40ffb6f139f61.json","3384","1d35320dd9dedc9d6d9c9d2b318495c427eea9165893febfedda13c26ec0b0b5","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\891cf57bbaa8e2552470b440.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\891cf57bbaa8e2552470b440.json","3375","cd17838e807967ae7d22cc90dd9a911ef8a0618bf832cfe59a51a02d17400280","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8922249b2deb0265f37876cd.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8922249b2deb0265f37876cd.json","1826","4ff51e986f240942f1effac3aed744e9d3c8ca5b8304153a0bfc970dd878fa10","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\893819c589b52b5b69878b01.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\893819c589b52b5b69878b01.json","1980","5086e744cd2ce7ec8b41dbe2c7e77d65c41b21336a6c9fcfdd114337efccf855","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\894149c6e9af23e706886e0e.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\894149c6e9af23e706886e0e.json","3374","c09f1da7d0710ff85ec98215602ee95a69df05d03d294e2f17b705c371ef656d","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8944f75f899cd44ba275693d.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8944f75f899cd44ba275693d.json","1982","31ba8e0173ebe9bc9b92a8439bd050b69d5ad6eb371ac499baa3155de1715889","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\895df217d2e5d8cbff83e143.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\895df217d2e5d8cbff83e143.json","1982","cde6b4072d4185d30a8f11c0262b0305fe643f0c6ddf82c2be0a812025277cd5","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\895f9bbcc94ec426e5d06b36.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\895f9bbcc94ec426e5d06b36.json","1827","4de73c54cc60993f90f18c2930e9b69576300cab85e6d361a79c45cc1d5be771","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8961ccc47d3b671f04f9d49c.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8961ccc47d3b671f04f9d49c.json","1991","50babfcf9164998a181521d4f52cdcf4e33e1855a9158c159ff42d51cc7e265b","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\89dedd0aaf4edac15e669414.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\89dedd0aaf4edac15e669414.json","1992","20c89ed361227adb36d6edfd28ec72d2519e30f0bf5b9e28d04e006b0491f4fe","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\89febd4e50a03c195112340b.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\89febd4e50a03c195112340b.json","1860","b86ed618530a501f52a6e412c889900e8b8badec8ec82f46c4b942f230d1445e","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8a3b608f8b90838a2485b5db.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8a3b608f8b90838a2485b5db.json","1981","46a5f6ee0fc47b527f2dca2249f3c727b0de21d3e5a96167489512b21da58eec","YES"
"CANONICAL_EXPERIMENT","EXP-016","C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\033_EXP-016__WF2_Prospective_Cross_System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8a66e5983f5256139cf5381e.json","C:\RSOS\GITHUB_STAGING\RSOS-RSSO-RSIA-RSX-Evidence\01_CANONICAL_EXPERIMENTS\EXP-016__WF2_-_Prospective_Cross-System_Confirmation\04_RAW\SOURCE\ACTIVE_CAUSAL\8a66e5983f5256139cf5381e.json","1990","d80717f87bdd2a933bb746fe2545cdfbbfcab398f1f0afed20e7c8e15bc14053","YES"
