"SEARCH_PATTERN","FILE_NAME","SIZE_MB","FULL_PATH"
"*graph*","test_display_empty_graph.png","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\drawing\tests\baseline\test_display_empty_graph.png"
"*graph*","test_agraph.py","0,008","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\drawing\tests\test_agraph.py"
"*graph*","cographs.cpython-313.pyc","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\__pycache__\cographs.cpython-313.pyc"
"*graph*","harary_graph.cpython-313.pyc","0,006","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\__pycache__\harary_graph.cpython-313.pyc"
"*graph*","internet_as_graphs.cpython-313.pyc","0,018","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\__pycache__\internet_as_graphs.cpython-313.pyc"
"*graph*","interval_graph.cpython-313.pyc","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\__pycache__\interval_graph.cpython-313.pyc"
"*graph*","random_graphs.cpython-313.pyc","0,049","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\__pycache__\random_graphs.cpython-313.pyc"
"*graph*","spectral_graph_forge.cpython-313.pyc","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\__pycache__\spectral_graph_forge.cpython-313.pyc"
"*graph*","cographs.py","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\cographs.py"
"*graph*","harary_graph.py","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\harary_graph.py"
"*graph*","internet_as_graphs.py","0,014","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\internet_as_graphs.py"
"*graph*","interval_graph.py","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\interval_graph.py"
"*graph*","random_graphs.py","0,049","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\random_graphs.py"
"*graph*","spectral_graph_forge.py","0,004","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\spectral_graph_forge.py"
"*graph*","test_cographs.cpython-313.pyc","0,001","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\__pycache__\test_cographs.cpython-313.pyc"
"*graph*","test_harary_graph.cpython-313.pyc","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\__pycache__\test_harary_graph.cpython-313.pyc"
"*graph*","test_internet_as_graphs.cpython-313.pyc","0,012","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\__pycache__\test_internet_as_graphs.cpython-313.pyc"
"*graph*","test_interval_graph.cpython-313.pyc","0,006","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\__pycache__\test_interval_graph.cpython-313.pyc"
"*graph*","test_random_graphs.cpython-313.pyc","0,031","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\__pycache__\test_random_graphs.cpython-313.pyc"
"*graph*","test_spectral_graph_forge.cpython-313.pyc","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\__pycache__\test_spectral_graph_forge.cpython-313.pyc"
"*graph*","test_cographs.py","0,001","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\test_cographs.py"
"*graph*","test_harary_graph.py","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\test_harary_graph.py"
"*graph*","test_internet_as_graphs.py","0,008","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\test_internet_as_graphs.py"
"*graph*","test_interval_graph.py","0,004","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\test_interval_graph.py"
"*graph*","test_random_graphs.py","0,019","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\test_random_graphs.py"
"*graph*","test_spectral_graph_forge.py","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\generators\tests\test_spectral_graph_forge.py"
"*graph*","graphmatrix.cpython-313.pyc","0,006","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\linalg\__pycache__\graphmatrix.cpython-313.pyc"
"*graph*","graphmatrix.py","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\linalg\graphmatrix.py"
"*graph*","test_graphmatrix.cpython-313.pyc","0,013","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\linalg\tests\__pycache__\test_graphmatrix.cpython-313.pyc"
"*graph*","test_graphmatrix.py","0,008","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\linalg\tests\test_graphmatrix.py"
"*graph*","graph6.cpython-313.pyc","0,013","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\readwrite\__pycache__\graph6.cpython-313.pyc"
"*graph*","graphml.cpython-313.pyc","0,041","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\readwrite\__pycache__\graphml.cpython-313.pyc"
"*graph*","graph6.py","0,011","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\readwrite\graph6.py"
"*graph*","graphml.py","0,038","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\readwrite\graphml.py"
"*graph*","test_graph6.cpython-313.pyc","0,015","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\readwrite\tests\__pycache__\test_graph6.cpython-313.pyc"
"*graph*","test_graphml.cpython-313.pyc","0,087","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\readwrite\tests\__pycache__\test_graphml.cpython-313.pyc"
"*graph*","test_graph6.py","0,006","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\readwrite\tests\test_graph6.py"
"*graph*","test_graphml.py","0,064","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\readwrite\tests\test_graphml.py"
"*graph*","test_graph_laplacian.cpython-313.pyc","0,014","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\scipy\sparse\csgraph\tests\__pycache__\test_graph_laplacian.cpython-313.pyc"
"*graph*","test_graph_laplacian.py","0,011","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\scipy\sparse\csgraph\tests\test_graph_laplacian.py"
"*graph*","_graph_lasso.cpython-313.pyc","0,038","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\covariance\__pycache__\_graph_lasso.cpython-313.pyc"
"*graph*","_graph_lasso.py","0,04","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\covariance\_graph_lasso.py"
"*graph*","test_graphical_lasso.cpython-313.pyc","0,013","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\covariance\tests\__pycache__\test_graphical_lasso.cpython-313.pyc"
"*graph*","test_graphical_lasso.py","0,011","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\covariance\tests\test_graphical_lasso.py"
"*graph*","_graph.cpython-313.pyc","0,022","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\neighbors\__pycache__\_graph.cpython-313.pyc"
"*graph*","_graph.py","0,024","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\neighbors\_graph.py"
"*graph*","test_graph.cpython-313.pyc","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\neighbors\tests\__pycache__\test_graph.cpython-313.pyc"
"*graph*","test_graph.py","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\neighbors\tests\test_graph.py"
"*graph*","graph.cpython-313.pyc","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\utils\__pycache__\graph.cpython-313.pyc"
"*graph*","graph.py","0,006","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\utils\graph.py"
"*graph*","test_graph.cpython-313.pyc","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\utils\tests\__pycache__\test_graph.cpython-313.pyc"
"*graph*","test_graph.py","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\sklearn\utils\tests\test_graph.py"
"*graph*","graph_hashing.cpython-313.pyc","0,017","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\__pycache__\graph_hashing.cpython-313.pyc"
"*graph*","graphical.cpython-313.pyc","0,015","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\__pycache__\graphical.cpython-313.pyc"
"*graph*","perfect_graph.cpython-313.pyc","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\__pycache__\perfect_graph.cpython-313.pyc"
"*graph*","subgraph_alg.cpython-313.pyc","0,011","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\centrality\__pycache__\subgraph_alg.cpython-313.pyc"
"*graph*","subgraph_alg.py","0,01","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\centrality\subgraph_alg.py"
"*graph*","test_subgraph.cpython-313.pyc","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\centrality\tests\__pycache__\test_subgraph.cpython-313.pyc"
"*graph*","test_subgraph.py","0,004","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\centrality\tests\test_subgraph.py"
"*graph*","test_maxflow_large_graph.cpython-313.pyc","0,006","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\flow\tests\__pycache__\test_maxflow_large_graph.cpython-313.pyc"
"*graph*","test_maxflow_large_graph.py","0,004","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\flow\tests\test_maxflow_large_graph.py"
"*graph*","graph_hashing.py","0,016","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\graph_hashing.py"
"*graph*","graphical.py","0,015","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\graphical.py"
"*graph*","perfect_graph.py","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\perfect_graph.py"
"*graph*","test_graph_hashing.cpython-313.pyc","0,04","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\tests\__pycache__\test_graph_hashing.cpython-313.pyc"
"*graph*","test_graphical.cpython-313.pyc","0,01","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\tests\__pycache__\test_graphical.cpython-313.pyc"
"*graph*","test_perfect_graph.cpython-313.pyc","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\tests\__pycache__\test_perfect_graph.cpython-313.pyc"
"*graph*","test_graph_hashing.py","0,03","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\tests\test_graph_hashing.py"
"*graph*","test_graphical.py","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\tests\test_graphical.py"
"*graph*","test_perfect_graph.py","0,001","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\tests\test_perfect_graph.py"
"*graph*","digraph.cpython-313.pyc","0,047","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\__pycache__\digraph.cpython-313.pyc"
"*graph*","graph.cpython-313.pyc","0,067","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\__pycache__\graph.cpython-313.pyc"
"*graph*","graphviews.cpython-313.pyc","0,009","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\__pycache__\graphviews.cpython-313.pyc"
"*graph*","multidigraph.cpython-313.pyc","0,035","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\__pycache__\multidigraph.cpython-313.pyc"
"*graph*","multigraph.cpython-313.pyc","0,044","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\__pycache__\multigraph.cpython-313.pyc"
"*graph*","digraph.py","0,047","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\digraph.py"
"*graph*","graph.py","0,069","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\graph.py"
"*graph*","graphviews.py","0,008","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\graphviews.py"
"*graph*","multidigraph.py","0,035","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\multidigraph.py"
"*graph*","multigraph.py","0,046","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\multigraph.py"
"*graph*","test_digraph.cpython-313.pyc","0,025","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\__pycache__\test_digraph.cpython-313.pyc"
"*graph*","test_digraph_historical.cpython-313.pyc","0,008","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\__pycache__\test_digraph_historical.cpython-313.pyc"
"*graph*","test_graph.cpython-313.pyc","0,061","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\__pycache__\test_graph.cpython-313.pyc"
"*graph*","test_graph_historical.cpython-313.pyc","0,001","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\__pycache__\test_graph_historical.cpython-313.pyc"
"*graph*","test_graphviews.cpython-313.pyc","0,026","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\__pycache__\test_graphviews.cpython-313.pyc"
"*graph*","test_multidigraph.cpython-313.pyc","0,028","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\__pycache__\test_multidigraph.cpython-313.pyc"
"*graph*","test_multigraph.cpython-313.pyc","0,032","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\__pycache__\test_multigraph.cpython-313.pyc"
"*graph*","test_subgraphviews.cpython-313.pyc","0,026","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\__pycache__\test_subgraphviews.cpython-313.pyc"
"*graph*","test_digraph.py","0,012","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\test_digraph.py"
"*graph*","test_digraph_historical.py","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\test_digraph_historical.py"
"*graph*","test_graph.py","0,03","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\test_graph.py"
"*graph*","test_graph_historical.py","0","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\test_graph_historical.py"
"*graph*","test_graphviews.py","0,011","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\test_graphviews.py"
"*graph*","test_multidigraph.py","0,016","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\test_multidigraph.py"
"*graph*","test_multigraph.py","0,018","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\test_multigraph.py"
"*graph*","test_subgraphviews.py","0,013","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\classes\tests\test_subgraphviews.py"
"*graph*","nx_agraph.cpython-313.pyc","0,016","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\drawing\__pycache__\nx_agraph.cpython-313.pyc"
"*graph*","nx_agraph.py","0,014","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\drawing\nx_agraph.py"
"*graph*","test_agraph.cpython-313.pyc","0,017","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\drawing\tests\__pycache__\test_agraph.cpython-313.pyc"
"*graph*","test_display_empty_graph.png","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\drawing\tests\baseline\test_display_empty_graph.png"
"*graph*","test_agraph.py","0,008","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\drawing\tests\test_agraph.py"
"*graph*","cographs.cpython-313.pyc","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\generators\__pycache__\cographs.cpython-313.pyc"
"*graph*","harary_graph.cpython-313.pyc","0,006","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\generators\__pycache__\harary_graph.cpython-313.pyc"
"*graph*","internet_as_graphs.cpython-313.pyc","0,018","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\generators\__pycache__\internet_as_graphs.cpython-313.pyc"
"*graph*","interval_graph.cpython-313.pyc","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\generators\__pycache__\interval_graph.cpython-313.pyc"
"*graph*","random_graphs.cpython-313.pyc","0,049","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\generators\__pycache__\random_graphs.cpython-313.pyc"
"*graph*","spectral_graph_forge.cpython-313.pyc","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\generators\__pycache__\spectral_graph_forge.cpython-313.pyc"
"*graph*","cographs.py","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\generators\cographs.py"
"*graph*","harary_graph.py","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\generators\harary_graph.py"
