SOURCE_FAMILY,AUTHORITY_ROLE,CATEGORY,FILE_NAME,FULL_PATH,EXTENSION,ROW_COUNT,COLUMN_COUNT,COLUMNS,ID_COLUMNS,TIME_COLUMNS,CONTROL_COLUMNS,FEATURE_COLUMNS,POPULATION_ID_COLUMNS,V15_CANDIDATE_SCORE,ERROR
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00E_ANALYSIS_SELFTEST.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00E_ANALYSIS_SELFTEST.json,.json,,4,utc|pass|required_artifacts|synthetic_summary,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,01_RAW_RESPONSES.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\01_RAW_RESPONSES.jsonl,.jsonl,,17,cell_key|seed|condition|rep|status|attempt|attempt_failures|utc|prompt_sha256|text_sha256|text|parsed|response_id|response_status|latency_seconds|input_tokens|output_tokens,,latency_seconds,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,02_ERRORS.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\02_ERRORS.jsonl,.jsonl,,5,cell_key|seed|condition|rep|failures,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,03_FROZEN_SPECIFICATION.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\03_FROZEN_SPECIFICATION.json,.json,,30,experiment|model|master_seed|seed_ids|n_reps|development|confirmation|final_holdout|conditions|expected_main_cells|native_frames|expected_native_cells|auth_edges|auth_switch|switch_linked_delete_indexes|switch_linked_reverse_indexes|pure_delete_indexes|pure_reverse_indexes|primary_behavior_features|direct_operator_features|primary_distance|secondary_distance|surface_baseline|edge_replication|multiplicity|classifier|model_native_proxy|strong_primary_gate|secondary_triangulation_gate|interpretation_boundary,seed_ids,direct_operator_features,classifier,auth_edges|primary_behavior_features|direct_operator_features|edge_replication,,13,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,05_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\05_FROZEN_PROMPTS.csv,.csv,,7,SEED|CONDITION|PROMPT_SHA256|PROMPT_CHARS|ACTIVE_EDGES|PAYLOAD_JSON|PROMPT,,,,ACTIVE_EDGES,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,14_CONTROL_MATCH_AUDIT.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\14_CONTROL_MATCH_AUDIT.csv,.csv,,8,SEED|CONDITION|ACTIVE_EDGES|EDGE_OVERLAP_AUTH|ISOMORPHIC_TO_AUTH|COMPLEXITY_DISTANCE|TOPOLOGY_DISTANCE|SWITCH_VALID,,,,ACTIVE_EDGES|EDGE_OVERLAP_AUTH|TOPOLOGY_DISTANCE,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,15_MISSING_CELLS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\15_MISSING_CELLS.csv,.csv,,1,CELL_KEY,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,19_SOURCE_PROVENANCE.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\19_SOURCE_PROVENANCE.csv,.csv,,3,SOURCE|STATUS|UTC,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_ERRORS.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_ERRORS.jsonl,.jsonl,,0,,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_FROZEN_PROMPTS.csv,.csv,,5,SEED|FRAME|PROMPT_SHA256|LABELS|PROMPT,,,LABELS,,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_MISSING_CELLS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_MISSING_CELLS.csv,.csv,,1,CELL_KEY,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_RAW.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_RAW.jsonl,.jsonl,,16,cell_key|seed|frame|rep|status|attempt|attempt_failures|utc|prompt_sha256|text_sha256|text|parsed|labels|latency_seconds|input_tokens|output_tokens,,latency_seconds,labels,,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00A_VALID_TEXT_COMPLETENESS.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00A_VALID_TEXT_COMPLETENESS.json,.json,,7,expected_main_cells|successful_main_cells|missing_main_cells|expected_native_cells|successful_native_cells|missing_native_cells|scientific_completeness,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00B_SMOKE_TEST.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00B_SMOKE_TEST.json,.json,,11,ok|attempt|attempt_failures|latency|text|parsed|response_id|response_status|input_tokens|output_tokens|raw,,latency,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00C_NATIVE_SMOKE_TEST.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00C_NATIVE_SMOKE_TEST.json,.json,,11,ok|attempt|attempt_failures|latency|text|parsed|labels|input_tokens|output_tokens|raw|prompt,,latency,labels,,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00D_PREFLIGHT_SUMMARY.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00D_PREFLIGHT_SUMMARY.json,.json,,9,utc|main_prompts|native_prompt_variants|conditions|expected_main_cells|expected_native_cells|fresh_seed_range|corrective_switch_conditions|all_deterministic_feasibility_witnesses_valid,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,01_RAW_RESPONSES.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\01_RAW_RESPONSES.jsonl,.jsonl,,17,cell_key|seed|condition|rep|status|attempt|attempt_failures|utc|prompt_sha256|text_sha256|text|parsed|response_id|response_status|latency_seconds|input_tokens|output_tokens,,latency_seconds,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,02_ERRORS.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\02_ERRORS.jsonl,.jsonl,,5,cell_key|seed|condition|rep|failures,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,03_FROZEN_SPECIFICATION.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\03_FROZEN_SPECIFICATION.json,.json,,31,experiment|model|master_seed|seed_ids|n_reps|development|confirmation|final_holdout|conditions|expected_main_cells|native_frames|expected_native_cells|auth_edges|auth_switch|switch_linked_delete_indexes|switch_linked_reverse_indexes|pure_delete_indexes|pure_reverse_indexes|primary_behavior_features|direct_operator_features|primary_distance|secondary_distance|surface_baseline|edge_replication|multiplicity|classifier|model_native_proxy|strong_primary_gate|secondary_triangulation_gate|v12r_corrections|interpretation_boundary,seed_ids,direct_operator_features,classifier,auth_edges|primary_behavior_features|direct_operator_features|edge_replication,,13,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,05_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\05_FROZEN_PROMPTS.csv,.csv,,10,SEED|CONDITION|PROMPT_SHA256|PROMPT_CHARS|ACTIVE_EDGES|FEASIBILITY_WITNESS_VALID|FEASIBILITY_WITNESS_SHA256|CORRECTIVE_SWITCH_SEMANTICS|PAYLOAD_JSON|PROMPT,,,,ACTIVE_EDGES,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,14_CONTROL_MATCH_AUDIT.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\14_CONTROL_MATCH_AUDIT.csv,.csv,,10,SEED|CONDITION|ACTIVE_EDGES|EDGE_OVERLAP_AUTH|ISOMORPHIC_TO_AUTH|COMPLEXITY_DISTANCE|TOPOLOGY_DISTANCE|SWITCH_VALID|FEASIBILITY_WITNESS_VALID|CORRECTIVE_SWITCH_SEMANTICS,,,,ACTIVE_EDGES|EDGE_OVERLAP_AUTH|TOPOLOGY_DISTANCE,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,15_MISSING_CELLS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\15_MISSING_CELLS.csv,.csv,,1,CELL_KEY,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,19_SOURCE_PROVENANCE.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\19_SOURCE_PROVENANCE.csv,.csv,,6,SOURCE|PATH|EXPECTED_SHA256|ACTUAL_SHA256|PASS|UTC,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_ERRORS.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_ERRORS.jsonl,.jsonl,,0,,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_FROZEN_PROMPTS.csv,.csv,,5,SEED|FRAME|PROMPT_SHA256|LABELS|PROMPT,,,LABELS,,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_MISSING_CELLS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_MISSING_CELLS.csv,.csv,,1,CELL_KEY,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_RAW.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_RAW.jsonl,.jsonl,,16,cell_key|seed|frame|rep|status|attempt|attempt_failures|utc|prompt_sha256|text_sha256|text|parsed|labels|latency_seconds|input_tokens|output_tokens,,latency_seconds,labels,,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00_PREFLIGHT_FREEZE_SHA256.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00_PREFLIGHT_FREEZE_SHA256.csv,.csv,,3,RelativePath|Bytes|SHA256,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00D_PREFLIGHT_SUMMARY.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00D_PREFLIGHT_SUMMARY.json,.json,,9,utc|main_prompts|native_prompt_variants|conditions|expected_main_cells|expected_native_cells|fresh_seed_range|corrective_switch_conditions|all_deterministic_feasibility_witnesses_valid,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,03_FROZEN_SPECIFICATION.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\03_FROZEN_SPECIFICATION.json,.json,,31,experiment|model|master_seed|seed_ids|n_reps|development|confirmation|final_holdout|conditions|expected_main_cells|native_frames|expected_native_cells|auth_edges|auth_switch|switch_linked_delete_indexes|switch_linked_reverse_indexes|pure_delete_indexes|pure_reverse_indexes|primary_behavior_features|direct_operator_features|primary_distance|secondary_distance|surface_baseline|edge_replication|multiplicity|classifier|model_native_proxy|strong_primary_gate|secondary_triangulation_gate|v12r_corrections|interpretation_boundary,seed_ids,direct_operator_features,classifier,auth_edges|primary_behavior_features|direct_operator_features|edge_replication,,13,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,05_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\05_FROZEN_PROMPTS.csv,.csv,,10,SEED|CONDITION|PROMPT_SHA256|PROMPT_CHARS|ACTIVE_EDGES|FEASIBILITY_WITNESS_VALID|FEASIBILITY_WITNESS_SHA256|CORRECTIVE_SWITCH_SEMANTICS|PAYLOAD_JSON|PROMPT,,,,ACTIVE_EDGES,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,14_CONTROL_MATCH_AUDIT.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\14_CONTROL_MATCH_AUDIT.csv,.csv,,10,SEED|CONDITION|ACTIVE_EDGES|EDGE_OVERLAP_AUTH|ISOMORPHIC_TO_AUTH|COMPLEXITY_DISTANCE|TOPOLOGY_DISTANCE|SWITCH_VALID|FEASIBILITY_WITNESS_VALID|CORRECTIVE_SWITCH_SEMANTICS,,,,ACTIVE_EDGES|EDGE_OVERLAP_AUTH|TOPOLOGY_DISTANCE,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,19_SOURCE_PROVENANCE.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\19_SOURCE_PROVENANCE.csv,.csv,,6,SOURCE|PATH|EXPECTED_SHA256|ACTUAL_SHA256|PASS|UTC,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\26_NATIVE_FROZEN_PROMPTS.csv,.csv,,5,SEED|FRAME|PROMPT_SHA256|LABELS|PROMPT,,,LABELS,,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,WF1_A_V12_R_PREREGISTRATION.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\WF1_A_V12_R_PREREGISTRATION.json,.json,,18,experiment|status|model|seed_range|development|confirmation|final_holdout|n_reps|expected_main_cells|expected_native_cells|public_external_data_used|original_v12|corrections|primary_pure_delete_indexes|primary_pure_reverse_indexes|corrective_diagnostic_conditions|runner_sha256|protocol_sha256,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,WF1_B_FRESH_CONFIRMATION_SELECTED_SHARDS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\01_PROTOCOL\WF1_B_FRESH_CONFIRMATION_SELECTED_SHARDS.csv,.csv,,2,Name|Rank,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00014-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\FRESH_CONFIRMATION\train-00014-of-00086.parquet,.parquet,37208,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00007-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00007-of-00086.parquet,.parquet,37208,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00022-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00022-of-00086.parquet,.parquet,37208,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00041-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00041-of-00086.parquet,.parquet,37208,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00049-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00049-of-00086.parquet,.parquet,37208,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00051-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00051-of-00086.parquet,.parquet,37208,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00052-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00052-of-00086.parquet,.parquet,37208,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00054-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00054-of-00086.parquet,.parquet,37208,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00080-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00080-of-00086.parquet,.parquet,37207,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,train-00085-of-00086.parquet,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00085-of-00086.parquet,.parquet,37207,14,conversation_hash|model|timestamp|conversation|turn|language|openai_moderation|detoxify_moderation|toxic|redacted|state|country|hashed_ip|header,,timestamp|openai_moderation|detoxify_moderation,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00_POST_WF1A_SIGNATURE_FREEZE.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\00_POST_WF1A_SIGNATURE_FREEZE.json,.json,,10,experiment|frozen_utc|purpose|primary_reference|primary_reference_reason|primary_reference_design|validated_core|preserved_negative_or_mixed_findings|interpretation_boundary|external_population_rule,,validated_core,,,,3,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,01_SIGNATURE_FREEZE_SHA256.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\01_SIGNATURE_FREEZE_SHA256.csv,.csv,,3,RelativePath|Length|SHA256,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,09_PRIMARY_CONTRASTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\09_PRIMARY_CONTRASTS.csv,.csv,,8,PARTITION|TEST|N|EXCESS_DISTANCE|P|HOLM_P|PASS_005|PASS_001,,,,,,0,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,11_GRAPH_CLASSIFIERS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\11_GRAPH_CLASSIFIERS.csv,.csv,,5,CLASSIFIER|PARTITION|N|ROC_AUC|ACCURACY,,,CLASSIFIER,,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,12_SURFACE_INVARIANCE_TESTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\12_SURFACE_INVARIANCE_TESTS.csv,.csv,,7,PARTITION|CONTROL|N|STRUCTURAL_MINUS_SURFACE|P|HOLM_P|PASS_001,,,CONTROL,,,4,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,16_FINAL_SUMMARY.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\16_FINAL_SUMMARY.json,.json,,15,experiment|completed_utc|model|classification|primary_strong_gate|hard_control_auc|pure9_delete|pure8_reverse|specificity_all_three|surface_invariance_all_three|replicated_pure_edges|switch_linked_delete_indexes|switch_linked_reverse_indexes|model_native_proxy|interpretation_boundary,,,classification|hard_control_auc,replicated_pure_edges,,8,
